Facility Name,Address 1,Address 2,Address 3,City,State,Zip Code,Phone,Fax,,,,
Lenox Hill Radiology and Medical Imaging,2095 Flatbush Ave.,,,Brooklyn,NY,11234,718338-6868,718252-3650,,,,
Lenox Hill Radiology P.C. -Bond St,9 Bond St., 4th Flr.,,,Brooklyn,NY,11201,718222-3000,718765-4081,,,
Lenox Hill Radiology P.C. -Midwood,1230 Ave. R,,,Brooklyn,NY,11229,718444-3777,718629-4493,,,,
Lenox Hill Radiology P.C.-Fordham,410 East 189th Street,,,New York,NY,10458,917804-3039,973767-0258,,,,
Lenox Hill Radiology P.C.-Millbasin,2475 Ralph Avenue,,,Brooklyn,NY,11234,718444-3303,718629-4493,,,,
Lenox Hill Radiology P.C.-Pelham,3250 Westchester Avenue,,,Bronx,NY,10461,718444-3777,718629-4493,,,,
Lenox Hill Radiology PC - Hewlett,1137 Broadway,,,Hewlett,NY,11557,516569-8885,516791-4318,,,,
Lenox Hill Radiology PC - Washington Heights S.,4120 Broadway,,,New York,NY,10033,212543-1800,212543-0591,,,,
Lenox Hill Radiology PC -Jackson Heights,37-17 76th Street,,,Jackson Heights,NY,11372,917903-2617,718765-4081,,,,
Lenox Hill Radiology PC-Flushing,43-55 147th St.,,,Flushing,NY,11355,718762-0900,718886-5659,,,,
Lenox Hill Radiology West ISLIP,1161 Montauk Hwy.,,,West Islip,NY,11795,631277-4500,631669-1717,,,,
Lenox Hill Radiology& Medical Imaging Associates P.C.,400 E 66th St,,,New York,NY,10065,646253-7033,973767-0258,,,,
Lenox Hill Radiology, PC - Astoria,29-16 Astoria Blvd,,,Astoria,NY,11102,718204-5800250,718721-4572,,,
Lenox Hill Radiology- BayRidge,405 91st ST,,,Brooklyn,NY,11209-5913,718491-7822,718491-7800,,,,
Lenox Hill Radiology- Bayside,213-02 Northern Boulevard,,,Bayside,NY,11361,631444-5544,631870-8732,,,,
Lenox Hill Radiology- Cobble Hill,205 Smith Street,,,Brooklyn,NY,11201-6410,718732-7232,718282-7068,,,,
Lenox Hill Radiology- Elmhurst Queens Blvd,88-12 Queens Blvd,,,Elmhurst,NY,11373,718335-5532,718426-9268,,,,
Lenox Hill Radiology- Laurelton,231-35 Merrick Blvd,,,Laurelton,NY,11413,631225-72004221,631870-8732,,,,
Lenox Hill Radiology- Massapequa,4160 Merrick Road,,,Massapequa,NY,11758,631626-2731,516797-8463,,,,
Lenox Hill Radiology- Merrick,2012 Sunrise Hwy,,,Merrick,NY,11566,631277-1600,516797-4246,,,,
Lenox Hill Radiology- Ozone Park,102-34 Atlantic Ave,,,Ozone Park,NY,11416,347726-8531,718425-9878,,,,
Lenox Hill Radiology- Parkchester,1888 Westchester Ave,,Beatrice Arias,Bronx,NY,10472-3000,929548-1392,646871-4070,,,,
Lenox Hill Radiology- Ridgewood,5501 Myrtle Ave,,,Ridgewood,NY,11385,718491-7750,347246-0656,,,,
Lenox Hill Radiology- Sunnyside,47-16 Greenpoint ave,,,Sunnyside,NY,11104,718440-3960,718374-5022,,,,
Lenox Hill Radiology- WHN,4334 Broadway,,,New York,NY,10033,212927-1717,212297-3453,,,,
Lenox Hill Radiology-Annadale,4771 Hylan Boulevard,,,Staten Isalnd,NY,10312,646680-5610,718777-4232,,,,
Lenox Hill Radiology-Babylon,300 Bayshore Rd.,,,North Babylon,NY,11703,917903-2617,718629-4493,,,,
Lenox Hill Radiology-Bensonhurst,2215 79th Street,,,Brooklyn,NY,11214,718444-1069,718629-4493,,,,
Lenox Hill Radiology-Bethpage,1055 Stewart Avenue,Suite 100 C,,Bethpage,NY,11714,631277-1600,718629-4493,,,,
Lenox Hill Radiology-Brooklyn Avenue,1014 Brooklyn Ave,,,Brooklyn,NY,11203,718444-3777,718282-7068,,,,
Lenox Hill Radiology-Cambria Heights,206-20 Linden Blvd,,,Cambria Heights,NY,11411,646680-5629,516791-2472,,,,
Lenox Hill Radiology-Clove Road,1050 Clove Rd.,,,Staten Island,NY,10301,646680-5610,718629-4493,,,,
Lenox Hill Radiology-East New York,101 Pennsylvania Avenue,,,Brooklyn,NY,11207,917453-0426,718629-1438,,,,
Lenox Hill Radiology-Flushing North,140-15 Sanford Avenue,,,Flushing,NY,11355,917885-4688,718777-4233,,,,
Lenox Hill Radiology-Forest Hills,96-10 Metropolitan Ave,,,Forest Hills,NY,11375,917903-2617,718629-4493,,,,
Lenox Hill Radiology-Jamaica Estates,180-05 Hillside Ave.,,,Jamaica,NY,11432-4727,917903-2617,718629-4493,,,,
Lenox Hill Radiology-Lake Success,1991 Marcus Ave 2nd Floor,,,Lake Success,NY,11042,646680-5632,718629-4493,,,,
Lenox Hill Radiology-Ronkonkoma,640 Hawkins Avenue,,,Ronkonkoma,NY,11779,646680-5634,718629-4493,,,,
Lenox Hill Radiology-Valley Stream,260 W. Sunrise Hwy.,,,Valley Stream,NY,11581,646680-5635,718629-4493,,,,
Lenox Hill RadiologyP.C.-Kew Gardens,80-02 Kew Gardens Road,,,Kew Gardens,NY,11415,718444-3777,718629-4493,,,,
Leon Medical Centers,590 East 25 Street,,,Hialeah,FL,33013,305646-3764,305646-3763,,,,
Leon Medical Centers,12515 SW 88th Street,,,Miami,FL,33186,305646-3764,305646-3763,,,,
Leonard J. Chabert Medical Center,1978 Industrial Blvd.,,,Houma,LA,70363,985850-2314,985873-2220,,,,
Lerman Diagnostic Imaging,6511 Ft. Hamilton Pkwy.,,,Brooklyn,NY,11219,718491-454534763,718491-4123,,,,
Leslie Simon Breast Care and Cytodiagnosis Center,350 Engle St.,4th Fl Berrie Bldg,,Englewood,NJ,7631,201894-30006382,201608-2413,,,,
Leta M. Chapman Breast Health Center,1120 S. Utica,,,Tulsa,OK,74104,918579-8080,918579-8095,,,,
Levittown Imaging Center Inc,Avenue Dos Palmas 1173,,,Toa Baja,PR,949,787795-2055,787261-1788,,,,
Lewis County General Hospital,7785 N State St,,,Lowville,NY,13367,315376-5213,315376-3636,,,,
Lewis County Hospital District No. 1,521 Adams Street,,,Morton,WA,98356,360496-3742,360496-5054,,,,
Lewis Gale Imaging at Brambleton,4330 Brambleton Ave,,,Roanoke,VA,24018,540283-3700,540283-3701,,,,
Lewis Health Center,617 W Main St,,,Hohenwald,TN,38462,931796-6222,931796-6264,,,,
Lewis-Gale Imaging Center Daleville,65 Shenandoah Ave,,,Daleville,VA,24083,540776-4983,540769-2471,,,,
LewisGale Breast Center Salem,1900 Electric Road,,,Salem,VA,24153,540776-4983,540769-2471,,,,
LewisGale Hospital Alleghany,1 ARH Lane,,,Low Moor,VA,24457,540862-6811,540862-6462,,,,
LewisGale Hospital Montgomery,813 Davis St,,,Blacksburg,VA,24060,540443-9919,540443-9928,,,,
LewisGale Hospital Pulaski,2400 Lee Hwy.,,,Pulaski,VA,24301,540440-4480,540440-4499,,,,
Lexington Clinic, East,100 North Eagle Creek,,,Lexington,KY,40509,859258-4937,859258-4058,,,
Lexington Medical Center - Lexington Women's Imaging,811 West Main St.,,,Lexington,SC,29072,803358-6170,803358-6155,,,,
Lexington Medical Center Irmo,7035 St. Andrews Rd.,,,Columbia,SC,29212,803749-0894,803732-5380,,,,
Lexington Medical Center Northeast Women's Imaging,3016 Longtown Commons Drive,,,Columbia,SC,29229,803791-2486,803791-2094,,,,
Lexington Medical Center Women's Imaging,2728 Sunset Blvd Ste. 1,Lexington Medical Park,,West Columbia,SC,29169,803791-2486,803791-2094,,,,
Lexington Regional Health Center,1201 N. Erie,,,Lexington,NE,68850,308324-8346,308324-8328,,,,
Lexington Women's Care Sandhills,3016 Longtown Commons Drive, Suite 400,,,Columbia,SC,29229,803788-02681028,803788-7384,,,
LHR Rockland,260 Route 303 North,,,West Nyack,NY,10994,845353-0400,845353-5563,,,,
Liberty Pacific Advanced Imaging Northridge,18301 Roscoe Boulevard,,,Northridge,CA,91325,818773-6500,818718-8503,,,,
Liberty Regional Medical Center,462 E.G. Miles Parkway,,,Hinesville,GA,31313,912369-9488,912369-3658,,,,
Licking Memorial Hospital,1320 West Main St.,,,Newark,OH,43055,220564-4722,220564-4740,,,,
Licking Memorial Womens Health,15 Messimer Dr,,,Newark,OH,43055,220564-4684,220564-4695,,,,
Life Extension Institute, Inc.,dba EHE International,5555 San Felipe Road,Suite 800,Houston,TX,77056,713622-9900,713622-9931,,,
Life Radiology, llc,3470 NW 82 Avenue, Ste 119,One Park Square,,Doral,FL,33122,786446-8541,786446-8542,,
Life Saving Images,5628 Pirrone Rd.,,,Salida,CA,95368,209689-3211,209554-8315,,,,
Lifeboat Medical Associates,1201 Georgian Park,,,Peachtree City,GA,30269,770631-4873,770631-0684,,,,
LifeCare Medical Center,715 Delmore Dr,,,Roseau,MN,56751,218463-4753,218463-4766,,,,
Lifesigns Prevention Group,1727 Kirby Parkway, Suite 100,,,Memphis,TN,38120-4205,901685-55201223,901685-0782,,,
Lifespan Medical Imaging at West River,146 West River,Suite 11C,,Providence,RI,2904,401444-7770,401444-7779,,,,
Lillian S Wells Women's Health Center,1600 South Andrews Ave.,,,Fort Lauderdale,FL,33316,954355-4353,954712-8305,,,,
Lima Memorial Health System Medical Park Women,525 N. Eastown Rd,,,Lima,OH,45807,419998-4497,419998-4462,,,,
Lima Memorial Wapakoneta Women's Health Center,602 Redskin Trail,,,Wapakoneta,OH,45895,419998-4497,419998-4462,,,,
Lincoln Community Hospital,111 6th St.,PO Box 248,,Hugo,CO,80821,719743-24213216,719743-2167,,,,
Lincoln County Medical Center,211 Sudderth,,,Ruidoso,NM,88345,575257-8292,575630-4294,,,,
Lincoln Hospital District  3,10 Nichols St,,,Davenport,WA,99122,509725-2975,509725-7107,,,,
Lincoln Medical and Mental Health Center,234 E 149th Street,,,Bronx,NY,10451,718579-5684,718579-4649,,,,
Lincoln Medical Center,106 Medical Center Blvd.,,,Fayetteville,TN,37334,931438-7492,931438-7497,,,,
Lincoln Memorial Hospital,200 Stahlhut Dr,,,Lincoln,IL,62656,217605-5108,217527-3282,,,,
Linton Hospital,518 N Broadway,,,Linton,ND,58552,701254-4531155,701254-4318,,,,
Lion Star Nacogdoches Hospital, LLC DBA Women's Wellness Cen,1018 North Mound St., Ste. 103,,,Nacogdoches,TX,75961,936564-1895,936569-4677,,
Little River Medical Center,4303 Live Oak Dr,,,Little River,SC,29566,843663-80008230,843663-8121,,,,
Little River Memorial Hospital,451 West Locke Street,,,Ashdown,AR,71822,870898-50113158,870898-4666,,,,
Littleton Regional Healthcare,600 St. Johnsbury Rd.,,,Littleton,NH,3561,603444-9536,603444-2343,,,,
Livingston HealthCare,320 Alpenglow Lane,,,Livingston,MT,59047,406823-6441,406823-6449,,,,
Livingston Hospital,131 Hospital Dr.,,,Salem,KY,42078,270988-7212,270988-2771,,,,
Livingston Regional Hospital,315 Oak St,,,Livingston,TN,38570,931403-2333,931403-2343,,,,
Livonia Medical Center,19000 St Joe's Parkway,,,Livonia,MI,48152,734743-4609,734743-4364,,,,
LMC - South,4151 Jaime Zapata Memorial Hwy. Ste. 101,,,Laredo,TX,78046,956796-3729,956796-4760,,,,
LMG Imaging Center,19500 Sandridge Way,Suite 420,,Lansdowne,VA,20176,571375-8601,571223-6773,,,,
LMH Health West Campus,6265 Rock Chalk Dr Suite 2400,,,Lawrence,KS,66049,785505-3300,785505-5262,,,,
Lodi Community Hospital,225 Elyria St,,,Lodi,OH,44254,330948-5531,330948-5539,,,,
Loftus, Ryu, and Bartol MDs PC,475 Irving Ave, Ste 108,,,Syracuse,NY,13210,315671-0070118,315475-0620,
Logan Health Kalispell,310 Sunnyview Lane,,,Kalispell,MT,59901,406751-7523,406752-8390,,,,
Logan Health Whitefish,1600 Hospital Way,,,Whitefish,MT,59937,406863-3576,406863-3676,,,,
Logan Memorial Hospital,1625 Nashville St,,,Russellville,KY,42276,270725-45614561,270725-4638,,,,
Logan Regional Medical Center,20 Hospital Drive,Radiology Department,,Logan,WV,25601,304831-1928,304831-1633,,,,
Logansport Memorial Hospital,1101 Michigan Ave,,,Logansport,IN,46947-7013,574753-1488,574753-1584,,,,
Loiza Valley MRI & CT Center,Local AA-4 Loiza Valley Shopping Center,calle Bahuinia,,Canovanas,PR,729,787954-9389,786364-1100,,,,
Loma Linda University Health-Palm Imaging SB,399 E. 21st Street,,,San Bernardino,CA,92404,909882-2266,909474-4760,,,,
Loma Linda University Medical Center - Murrieta,28078 Baxter Rd. Ste. 220,Women's Diagnostic Center,,Murrieta,CA,92563,951290-4360,951290-4995,,,,
Loma Linda University Medical Center Faculty Med Office,11370 Anderson St, Suite 1200,,,Loma Linda,CA,92354,909558-400050952,909558-2431,,,
Lompoc Valley Medical Center,1515 E Ocean Ave,,,Lompoc,CA,93436,805737-3375,805875-8566,,,,
London Women's Care,803 Meyers Baker Rd., Ste. 200,,,London,KY,40741,606878-3240,606878-4308,,,
Lone Peak Hospital,11925 South State Street,,,Draper,UT,84020,801545-8129,801545-8009,,,,
Lone Star Circle of Care,2423 Williams Dr,,,Georgetown,TX,78628,512686-020710349,512861-2368,,,,
Long Beach Comprehensive Health Center,1333 Chestnut Ave.,,,Long Beach,CA,90813,562753-2440,562218-2816,,,,
Long Beach Memorial Breast Center,2810 Long Beach Blvd.,,,Long Beach,CA,90806,562933-7880,562933-7807,,,,
Long Island Community Hospital Women's Imaging Services,100 Hospital Road,Suite 100,,E. Patchogue,NY,11772,631654-7448,631687-2928,,,,
Longview Medical Center LP,709 Hollybrook Dr., Ste. 5604,,,Longview,TX,75605,903232-8596,903232-8294,,,
Longview-Kelso Medical Office,1230 Seventh Ave.,,,Longview,WA,98632,503571-5645,503571-8469,,,,
Loretto Hospital,645 South Central Ave.,Department of Radiology,,Chicago,IL,60644,773854-5225,773626-1309,,,,
Loring Hospital,211 Highland,,,Sac City,IA,50583,712662-6344,712662-6330,,,,
Los Alamitos Medical Center - Totalcare,3951 Katella Avenue,,,Los Alamitos,CA,90720,562799-3195,562799-3469,,,,
Los Alamos Medical Center,3917 West Rd,,,Los Alamos,NM,87544,505661-9181,505661-9151,,,,
Los Robles Imaging Center,865 Patriot Dr., Ste. 100,,,Moorpark,CA,93021,805523-8062,805523-8403,,,
Loudoun Imaging Center,20905 Professional Plaza Suite 100,,,Ashburn,VA,20147,571223-0230,571223-0330,,,,
Louisiana Women's Health Care Associates, L.L.C.,500 Rue de la Vie,Suite 100,,Baton Rouge,LA,70817,225201-2010,225201-2030,,,
Lourdes Breast Center,2311 Kaliste Saloom,,Kathie H Guilbeau,Lafayette,LA,70508,337470-75517540,337289-2891,,,,
Lourdes Hospital,169 Riverside Dr.,DePaul Pavilion,,Binghamton,NY,13905,607798-5723,607798-6111,,,,
Lourdes Medical Center,520 North Fourth Avenue,P.O. Box 2568,,Pasco,WA,99301,509546-2225,509546-2223,,,,
Lourdes West Pasco Diagnostic Imaging,7425 Wrigley Dr. Ste 102,,,Pasco,WA,99301,509543-7583,509543-7326,,,,
Lourdes Women's Center,1530 Lone Oak Rd,suite 210,,Paducah,KY,42003,270444-2121,270538-5860,,,,
Love Memorial Clinic,112 Kuykendall Ln,,,Moorefield,WV,26836,304530-7755,304530-7756,,,,
Lovelace Westside Hospital,10501 Golf Course Rd. NW,,,Albuquerque,NM,87114,505727-8966,505727-9186,,,,
Lovelace Women's Hospital,4705 Montgomery Blvd. NE,Suite 105,,Albuquerque,NM,87109,505727-6929,505727-9179,,,,
Lowell General Hospital,295 Varnum Ave,Radiology Department,,Lowell,MA,01854-2193,978937-6023,978937-6825,,,,
Lowell General Hospital Saints Campus,1 Hospital Drive,,,Lowell,MA,1852,978937-6023,978937-6825,,,,
Lower Umpqua Hospital,600 Ranch Road,,,Reedsport,OR,97467,541271-6326,541271-6358,,,,
Loyola Center for Health at Burr Ridge,6800 N Frontage Rd,,,Burr Ridge,IL,60527,708216-8563,708216-6207,,,,
Loyola Family Health Center at North Riverside,1950 S Harlem,,,North Riverside,IL,60546,708354-9936,708354-8765,,,,
Loyola Oakbrook Terrace Primary Care Center,1S260 Summit Avenue,,,Oak Brook Terrace,IL,60181,630953-6900,630953-6901,,,,
Loyola University Medical Center Loyola Outpatient Ctr,2160 S. First Ave.,BLDG 150,,Maywood,IL,60153,708216-0548,708327-2010,,,,
LSG Imaging,9675 Brighton Way,240,,,Beverly Hills,CA,90210,310859-8104,310859-2592,,,
LSG Imaging,2730 Wilshire Blvd.  Suite 110,,,Santa Monica,CA,90403-4724,310394-2761,310394-2766,,,,
LSU Health Baton Rouge North Clinic,5439 Airline Hwy,,,Baton Rouge,LA,70805,225358-4853,225358-2428,,,,
LSU Health Baton Rouge Perkins Surgery Center,9032 Perkins Rd.,,,Baton Rouge,LA,70810,225358-4853,225768-5854,,,,
LSUHSC - Shreveport - Partners In Wellness,2015 Fairfield Ave Suite 2B,,,Shreveport,LA,71104,318813-4010,318675-0481,,,,
LSUHSC Lallie Kemp Medical Center,52579 Highway 51 South,Radiology,,Independence,LA,70443,985878-1450,985878-1527,,,,
Lubbock County Hospital District,dba University Medical Center,4004 82nd Street,Building 100,Lubbock,TX,79423,806722-4674,806775-8442,,,,
Lubbock Heritage Hospital, LLC,dba Grace Medical Center,4515 Marsha Sharp Freeway,,Lubbock,TX,79407,806744-72231500,806740-3302,,,
Lucas County Health Center,1200 North 7th Street,,,Chariton,IA,50049,641774-30003249,641774-3312,,,,
Luminis Health Imaging Lanham Breast Center,8116 Good Luck Rd,Ste 110,,Lanham,MD,20706,301552-8524,240542-3001,,,,
Luminis Health Imaging Odenton,1106 Annapolis Rd., Ste. 110,,,Odenton,MD,21113,443481-5000,443481-6444,,,
Luminis Health Imaging, Bowie,4175 N Hanson Crt, Ste. 102,,,Bowie,MD,20715,443481-5000,301464-8410,,
Luminis Health Imaging, Breast Center,2000 Medical Pkwy. Ste. 202,,,Annapolis,MD,21401,443481-5309,443481-5355,,,
Luminis Health Imaging, Easton,28438 Marlboro Ave,,,Easton,MD,21061,443481-50003,410690-3850,,,
Luminis Health Imaging, Kent Island,1630 Main Street,Ste 104,,Chester,MD,21619,410604-2000,410604-2030,,,
Lundberg Medical Imaging PSC,2421 Broadway,,,Paducah,KY,42001,270442-8272,270444-0539,,,,
Lutheran Breast Care Ctr - Diagnostic Suite,3655 Lutheran Parkway,Suite 108,,Wheat Ridge,CO,80033,303425-2285,303403-3007,,,,
Lutheran Downtown Hospital,702 Van Buren,,,Fort Wayne,IN,46802-1493,260425-3983,260425-3274,,,,
Lutheran General Hospital- Center for Advanced Care,Caldwell Breast Center,1700 Luther Lane,,Park Ridge,IL,60068,847723-3100,847723-2236,,,,
Lutheran Hospital,1730 W 25 St,,,Cleveland,OH,44113,216363-2277,216696-7402,,,,
Lutheran MD Imaging,7900 W Jefferson Blvd Ste 103,,,Fort Wayne,IN,46804,260435-7956,260435-7749,,,,
LV-Steamtown-Breast Health Services,300 Lackawanna Avenue,Unit 200,,Scranton,PA,18503,570342-78645645,570800-7514,,,,
Lyndhurst Gynecologic Associates,111 Hanestown Court,Suite 151,,Winston-Salem,NC,27103,336765-93501211,336760-4255,,,,
M Health Fairview Breast Center Burnsville,303 East Nicollet Blvd., Ste. 220,,,Burnsville,MN,55337,952892-2273,952892-2919,,,
M Health Fairview Breast Center Edina,6545 France Avenue S., Ste. 250,Southdale Medical Center,,Edina,MN,55435,952836-3620,952836-3601,,,
M Health Fairview Breast Center Maplewood,2945 Hazelwood Street,Ste 305,,Maplewood,MN,55109,651471-9300,651471-9399,,,,
M Health Fairview Center for Women-Edina,6525 France Ave S,,,Edina,MN,55435,952927-4021,952927-4026,,,,
M Health Fairview Clinics-Bloomington Oxboro,600 West 98th Street,,,Bloomington,MN,55420,952881-2651,952885-6022,,,,
M Health Fairview Clinics-Eagan,3305 Central Park Village Drive,Suite 110,,Eagan,MN,55121,651406-8789,651406-8946,,,,
M Health Fairview Lakes,5200 Fairview Blvd.,,,Wyoming,MN,55092,651982-7630,651982-7633,,,,
M Health Fairview Maplewood Imaging Center,2945 Hazelwood St Suite 110,,,Maplewood,MN,55109,651632-5700,651747-4501,,,,
M Health Fairview Midway Clinic,1390 University Ave,,,St Paul,MN,55104,651232-4800,651326-9609,,,,
M Health Fairview Northland Medical Center,911 Northland Dr.,,,Princeton,MN,55371,763389-6432,763389-6431,,,,
M Health Fairview Rice Street Clinic,980 Rice Street,,,St. Paul,MN,55117,651326-9020,651326-8030,,,,
M Health Fairview Roselawn Clinic,1983 Sloan Pl., Ste. 1,,,Saint Paul,MN,55117,651326-5729,651326-9788,,,
M Health Fairview Woodwinds,1875 Woodwinds Drive Suite W150,,,Woodbury,MN,55125,651232-0967,651232-0221,,,,
M.I.T. Health Services Center,25 Carleton St,E23 RM 144,,Cambridge,MA,2139,617253-4905,617253-5512,,,,
Ma'am Exams,1684 E Boston,,,Gilbert,AZ,85295,480448-2411,480476-8718,,,,
MacDill Air Force Base HQ 6th Medical Group,3250 Zemke Ave Bldg 1078,,,MacDill AFB,FL,33621,813827-9630,813828-4404,,,,
Mackinac Straits Health System,1140 N State St,,,St. Ignace,MI,49781,906643-0440,906328-2123,,,,
Macon Community Hospital,204 Medical Dr.,Radiology Department,,Lafayette,TN,37083,615688-7909,615666-2109,,,,
Mad River Community Hospital,3800 Janes Road,,,Arcata,CA,95521,707822-72203543,707825-4928,,,,
Madelia Community Hospital,121 Drew Ave, SE,,,Madelia,MN,56062,507642-5221,507642-3848,,,
Madera Community Hospital Outpatient Center,1270 E Almond Ave,,,Madera,CA,93637,559675-5534,559675-5517,,,,
Madera MRI,360 E Almond Ave.,,,Madera,CA,93637,559206-9901,559512-2329,,,,
Madigan Army Medical Center,9040 Fitzsimmons Ave.,,,Tacoma,WA,98431,253968-3669,253968-2024,,,,
Madison Avenue Radiology Center,1820 Madison Avenue,,,New York,NY,10035,212860-3500,212860-3531,,,,
Madison County Memorial Hospital,224 NW Crane Ave,,,Madison,FL,32340,850253-1958,850253-3696,,,,
Madison County Memorial Hospital,300 W. Hutchings Street,,,Winterset,IA,50273,515462-5214,515462-5114,,,,
Madison Health - Park Ave Medical Building,210 N Main St,,,London,OH,43140,740845-7222,740845-7433,,,,
Madison Hospital Breast Center,8337 US Highway 72, Ste. 202,,,Madison,AL,35758,256801-6283,256265-5954,,,
Madison Medical Center,611 W Main,,,Fredericktown,MO,63645,573783-33413331,573783-1011,,,,
